OBJECTID_1,Código_do_Município,Nome_municipio,Pop_total,Total_Respiradores,Respiradores_100mil_hab_Ind,Total_Respiradores_SUS,Respiradores_SUS_100mil_hab_Ind
483,2101970,Boa Vista do Gurupi,9287,0,0,0,0
484,2102002,Bom Jardim,41630,0,0,0,0
485,2102036,Bom Jesus das Selvas,34028,0,0,0,0
486,2102077,Bom Lugar,16294,0,0,0,0
487,2102101,Brejo,36397,0,0,0,0
488,2102150,Brejo de Areia,9188,0,0,0,0
489,2102200,Buriti,28678,0,0,0,0
490,2102309,Buriti Bravo,23884,0,0,0,0
491,2102325,Buriticupu,72358,7,9.67412034605711,7,9.67412034605711
492,2102358,Buritirana,15430,0,0,0,0
493,2102374,Cachoeira Grande,9431,0,0,0,0
494,2102408,Cajapió,11177,1,8.94694461841281,1,8.94694461841281
495,2102507,Cajari,19379,0,0,0,0
496,2102556,Campestre do Maranhão,14374,0,0,0,0
497,2102606,Cândido Mendes,20178,0,0,0,0
498,2102705,Cantanhede,21995,0,0,0,0
499,2102754,Capinzal do Norte,10934,0,0,0,0
500,2102804,Carolina,24322,1,4.11150398815887,1,4.11150398815887
501,2102903,Carutapera,23807,0,0,0,0
502,2103000,Caxias,164880,42,25.4730713245997,42,25.4730713245997
503,2103109,Cedral,10675,1,9.36768149882904,1,9.36768149882904
504,2103125,Central do Maranhão,8673,0,0,0,0
505,2103158,Centro do Guilherme,13458,0,0,0,0
506,2103174,Centro Novo do Maranhão,21622,0,0,0,0
507,2103208,Chapadinha,79675,8,10.0407907122686,8,10.0407907122686
508,2103257,Cidelândia,14697,0,0,0,0
509,2103307,Codó,122859,20,16.2788236922,20,16.2788236922
510,2103406,Coelho Neto,49435,7,14.1600080914332,7,14.1600080914332
511,2103505,Colinas,41178,5,12.1424061392005,5,12.1424061392005
512,2103554,Conceição do Lago-Açu,16237,1,6.15877317238406,1,6.15877317238406
513,2103604,Coroatá,65296,25,38.2871845135996,25,38.2871845135996
514,2103703,Cururupu,32695,0,0,0,0
515,2103752,Davinópolis,12908,0,0,0,0
516,2103802,Dom Pedro,23350,0,0,0,0
517,2103901,Duque Bacelar,11349,1,8.81134901753459,1,8.81134901753459
518,2104008,Esperantinópolis,17241,1,5.80012760280726,1,5.80012760280726
519,2104057,Estreito,41946,0,0,0,0
520,2104073,Feira Nova do Maranhão,8504,0,0,0,0
521,2104081,Fernando Falcão,10360,0,0,0,0
522,2104099,Formosa da Serra Negra,19089,0,0,0,0
523,2104107,Fortaleza dos Nogueiras,12631,0,0,0,0
524,2104206,Fortuna,15552,0,0,0,0
525,2104305,Godofredo Viana,11819,0,0,0,0
526,2104404,Gonçalves Dias,17934,0,0,0,0
527,2104503,Governador Archer,10840,0,0,0,0
528,2104552,Governador Edison Lobão,18296,0,0,0,0
529,2104602,Governador Eugênio Barros,16828,0,0,0,0
530,2104628,Governador Luiz Rocha,7807,0,0,0,0
531,2104651,Governador Newton Bello,10180,0,0,0,0
532,2104677,Governador Nunes Freire,25577,0,0,0,0
533,2104701,Graça Aranha,6262,0,0,0,0
534,2104800,Grajaú,69527,8,11.5063212852561,7,10.0680311245991
535,2104909,Guimarães,12030,0,0,0,0
536,2105005,Humberto de Campos,28717,1,3.48225789601978,1,3.48225789601978
537,2105104,Icatu,27113,0,0,0,0
538,2105153,Igarapé do Meio,14177,0,0,0,0
539,2105203,Igarapé Grande,11320,0,0,0,0
540,2105302,Imperatriz,258682,115,44.4561276006835,90,34.7917520353175
541,2105351,Itaipava do Grajaú,16057,3,18.6834402441303,3,18.6834402441303
542,2105401,Itapecuru Mirim,68203,0,0,0,0
543,2105427,Itinga do Maranhão,26000,1,3.84615384615385,1,3.84615384615385
544,2105450,Jatobá,10153,0,0,0,0
545,2105476,Jenipapo dos Vieiras,16515,0,0,0,0
546,2105500,João Lisboa,23632,0,0,0,0
547,2105609,Joselândia,16168,0,0,0,0
548,2105658,Junco do Maranhão,3432,0,0,0,0
549,2105708,Lago da Pedra,50266,0,0,0,0
550,2105807,Lago do Junco,10840,0,0,0,0
551,2105906,Lago Verde,16257,0,0,0,0
552,2105922,Lagoa do Mato,11250,0,0,0,0
553,2105948,Lago dos Rodrigues,8873,0,0,0,0
554,2105963,Lagoa Grande do Maranhão,11394,1,8.77654906090925,1,8.77654906090925
555,2105989,Lajeado Novo,7550,0,0,0,0
556,2106003,Lima Campos,11893,1,8.40830740771883,1,8.40830740771883
557,2106102,Loreto,12157,1,8.22571358065312,1,8.22571358065312
558,2106201,Luís Domingues,6951,0,0,0,0
559,2106300,Magalhães de Almeida,19826,0,0,0,0
560,2106326,Maracaçumé,21395,0,0,0,0
561,2106359,Marajá do Sena,7792,0,0,0,0
562,2106375,Maranhãozinho,16265,0,0,0,0
563,2106409,Mata Roma,16829,0,0,0,0
564,2106508,Matinha,23370,0,0,0,0
565,2106607,Matões,33782,2,5.92031259250488,2,5.92031259250488
566,2106631,Matões do Norte,16745,8,47.7754553598089,8,47.7754553598089
567,2106672,Milagres do Maranhão,8464,0,0,0,0
568,2106706,Mirador,21015,0,0,0,0
569,2106755,Miranda do Norte,28381,0,0,0,0
570,2106805,Mirinzal,14962,1,6.68359844940516,1,6.68359844940516
571,2106904,Monção,33434,5,14.9548363940898,5,14.9548363940898
572,2107001,Montes Altos,9160,0,0,0,0
573,2107100,Morros,19433,1,5.14588586425153,1,5.14588586425153
574,2107209,Nina Rodrigues,14454,0,0,0,0
575,2107258,Nova Colinas,5384,0,0,0,0
576,2107308,Nova Iorque,4683,0,0,0,0
577,2107357,Nova Olinda do Maranhão,20928,0,0,0,0
578,2107407,Olho d'Água das Cunhãs,19505,0,0,0,0
579,2107456,Olinda Nova do Maranhão,14701,0,0,0,0
580,2107506,Paço do Lumiar,122197,5,4.09175348003633,5,4.09175348003633
581,2107605,Palmeirândia,19722,0,0,0,0
582,2107704,Paraibano,21386,0,0,0,0
583,2107803,Parnarama,34907,0,0,0,0
584,2107902,Passagem Franca,19019,0,0,0,0
585,2108009,Pastos Bons,19472,0,0,0,0
586,2108058,Paulino Neves,16035,0,0,0,0
587,2108108,Paulo Ramos,21040,0,0,0,0
588,2108207,Pedreiras,39229,1,2.54913456881389,0,0
589,2108256,Pedro do Rosário,25144,0,0,0,0
590,2108306,Penalva,38470,0,0,0,0
591,2108405,Peri Mirim,14318,0,0,0,0
592,2108454,Peritoró,23196,5,21.5554405932057,5,21.5554405932057
593,2108504,Pindaré-Mirim,32941,0,0,0,0
594,2108603,Pinheiro,83387,5,5.99613848681449,5,5.99613848681449
595,2108702,Pio XII,21485,0,0,0,0
596,2108801,Pirapemas,18625,1,5.36912751677852,1,5.36912751677852
597,2108900,Poção de Pedras,17873,1,5.59503161192861,1,5.59503161192861
598,2109007,Porto Franco,23885,2,8.37345614402345,2,8.37345614402345
599,2109056,Porto Rico do Maranhão,5975,0,0,0,0
600,2109106,Presidente Dutra,47804,21,43.9293782947034,21,43.9293782947034
601,2109205,Presidente Juscelino,12734,0,0,0,0
602,2109239,Presidente Médici,7015,0,0,0,0
603,2109270,Presidente Sarney,18918,0,0,0,0
604,2109304,Presidente Vargas,11193,0,0,0,0
605,2109403,Primeira Cruz,15315,0,0,0,0
606,2109452,Raposa,30761,0,0,0,0
607,2109502,Riachão,20195,1,4.95172072295123,1,4.95172072295123
608,2109551,Ribamar Fiquene,7791,0,0,0,0
609,2109601,Rosário,42740,0,0,0,0
610,2109700,Sambaíba,5671,0,0,0,0
611,2109759,Santa Filomena do Maranhão,7773,0,0,0,0
612,2109809,Santa Helena,42130,1,2.37360550676478,1,2.37360550676478
613,2109908,Santa Inês,89044,16,17.9686447149724,16,17.9686447149724
614,2110005,Santa Luzia,72667,4,5.50456190567933,4,5.50456190567933
615,2110039,Santa Luzia do Paruá,25254,0,0,0,0
616,2110104,Santa Quitéria do Maranhão,25642,0,0,0,0
617,2110203,Santa Rita,37855,5,13.2082948091401,5,13.2082948091401
618,2110237,Santana do Maranhão,13386,1,7.47049155834454,1,7.47049155834454
619,2110278,Santo Amaro do Maranhão,15846,0,0,0,0
620,2110302,Santo Antônio dos Lopes,14528,0,0,0,0
621,2110401,São Benedito do Rio Preto,18663,0,0,0,0
622,2110500,São Bento,45211,1,2.21185109818407,1,2.21185109818407
623,2110609,São Bernardo,28507,0,0,0,0
624,2110658,São Domingos do Azeitão,7392,0,0,0,0
625,2110708,São Domingos do Maranhão,34376,0,0,0,0
626,2110807,São Félix de Balsas,4585,0,0,0,0
627,2110856,São Francisco do Brejão,11798,0,0,0,0
628,2110906,São Francisco do Maranhão,12210,0,0,0,0
629,2111003,São João Batista,20665,0,0,0,0
630,2111029,São João do Carú,15808,0,0,0,0
631,2111052,São João do Paraíso,11177,0,0,0,0
632,2111078,São João do Soter,18543,0,0,0,0
633,2111102,São João dos Patos,25929,2,7.71337112885186,2,7.71337112885186
634,2111201,São José de Ribamar,177687,23,12.9441095859573,0,0
635,2111250,São José dos Basílios,7641,0,0,0,0
636,2111300,São Luís,1101884,531,48.1901906189762,347,31.4915181634364
637,2111409,São Luís Gonzaga do Maranhão,18856,0,0,0,0
638,2111508,São Mateus do Maranhão,41529,0,0,0,0
639,2111532,São Pedro da Água Branca,12690,3,23.6406619385343,3,23.6406619385343
640,2111573,São Pedro dos Crentes,4668,0,0,0,0
641,2111607,São Raimundo das Mangabeiras,18868,1,5.2999788000848,1,5.2999788000848
642,2111631,São Raimundo do Doca Bezerra,5237,0,0,0,0
643,2111672,São Roberto,6719,0,0,0,0
644,2111706,São Vicente Ferrer,22247,1,4.49498808828157,1,4.49498808828157
645,2111722,Satubinha,13914,0,0,0,0
646,2111748,Senador Alexandre Costa,11141,0,0,0,0
647,2111763,Senador La Rocque,14293,0,0,0,0
648,2111789,Serrano do Maranhão,10253,0,0,0,0
649,2111805,Sítio Novo,18081,0,0,0,0
650,2111904,Sucupira do Norte,10636,0,0,0,0
651,2111953,Sucupira do Riachão,5660,0,0,0,0
652,2112001,Tasso Fragoso,8521,0,0,0,0
653,2112100,Timbiras,29124,3,10.3007828594973,3,10.3007828594973
654,2112209,Timon,169107,10,5.91341576634912,10,5.91341576634912
655,2112233,Trizidela do Vale,21998,0,0,0,0
656,2112274,Tufilândia,5840,0,0,0,0
657,2112308,Tuntum,41832,3,7.17154331612163,3,7.17154331612163
658,2112407,Turiaçu,35604,17,47.7474441074037,17,47.7474441074037
659,2112456,Turilândia,25619,0,0,0,0
660,2112506,Tutóia,58860,0,0,0,0
661,2112605,Urbano Santos,33122,0,0,0,0
662,2112704,Vargem Grande,56510,0,0,0,0
663,2112803,Viana,52441,0,0,0,0
664,2112852,Vila Nova dos Martírios,13392,0,0,0,0
665,2112902,Vitória do Mearim,32764,0,0,0,0
666,2113009,Vitorino Freire,31523,0,0,0,0
667,2114007,Zé Doca,51714,1,1.93371234095216,1,1.93371234095216
668,2200053,Acauã,7084,0,0,0,0
669,2200103,Agricolândia,5139,0,0,0,0
670,2200202,Água Branca,17411,0,0,0,0
671,2200251,Alagoinha do Piauí,7651,0,0,0,0
672,2200277,Alegrete do Piauí,4915,0,0,0,0
673,2200301,Alto Longá,14304,0,0,0,0
674,2200400,Altos,40524,1,2.46767347744546,1,2.46767347744546
675,2200459,Alvorada do Gurguéia,5419,0,0,0,0
676,2200509,Amarante,17598,0,0,0,0
677,2200608,Angical do Piauí,6788,0,0,0,0
678,2200707,Anísio de Abreu,9880,0,0,0,0
679,2200806,Antônio Almeida,3164,0,0,0,0
680,2200905,Aroazes,5835,0,0,0,0
681,2200954,Aroeiras do Itaim,2551,0,0,0,0
682,2201002,Arraial,4727,0,0,0,0
683,2201051,Assunção do Piauí,7846,0,0,0,0
684,2201101,Avelino Lopes,11289,0,0,0,0
685,2201150,Baixa Grande do Ribeiro,11586,0,0,0,0
686,2201176,Barra D'Alcântara,3951,0,0,0,0
687,2201200,Barras,47066,1,2.124675986912,1,2.124675986912
688,2201309,Barreiras do Piauí,3348,0,0,0,0
689,2201408,Barro Duro,7032,0,0,0,0
690,2201507,Batalha,26857,0,0,0,0
691,2201556,Bela Vista do Piauí,4015,0,0,0,0
692,2201572,Belém do Piauí,3566,0,0,0,0
693,2201606,Beneditinos,10467,0,0,0,0
694,2201705,Bertolínia,5501,0,0,0,0
695,2201739,Betânia do Piauí,6205,0,0,0,0
696,2201770,Boa Hora,6781,0,0,0,0
697,2201804,Bocaina,4500,0,0,0,0
698,2201903,Bom Jesus,25179,4,15.8862544183645,4,15.8862544183645
699,2201919,Bom Princípio do Piauí,5630,0,0,0,0
700,2201929,Bonfim do Piauí,5670,0,0,0,0
701,2201945,Boqueirão do Piauí,6407,0,0,0,0
702,2201960,Brasileira,8329,0,0,0,0
703,2201988,Brejo do Piauí,3875,0,0,0,0
704,2202000,Buriti dos Lopes,19781,0,0,0,0
705,2202026,Buriti dos Montes,8244,0,0,0,0
706,2202059,Cabeceiras do Piauí,10586,0,0,0,0
707,2202075,Cajazeiras do Piauí,3559,0,0,0,0
708,2202083,Cajueiro da Praia,7642,1,13.0855796911803,1,13.0855796911803
709,2202091,Caldeirão Grande do Piauí,5776,0,0,0,0
710,2202109,Campinas do Piauí,5613,0,0,0,0
711,2202117,Campo Alegre do Fidalgo,5045,0,0,0,0
712,2202133,Campo Grande do Piauí,5943,0,0,0,0
713,2202174,Campo Largo do Piauí,7279,0,0,0,0
714,2202208,Campo Maior,46833,5,10.6762325710503,4,8.54098605684026
715,2202251,Canavieira,3950,0,0,0,0
716,2202307,Canto do Buriti,21187,0,0,0,0
717,2202406,Capitão de Campos,11417,0,0,0,0
718,2202455,Capitão Gervásio Oliveira,4100,0,0,0,0
719,2202505,Caracol,10916,0,0,0,0
720,2202539,Caraúbas do Piauí,5868,0,0,0,0
721,2202554,Caridade do Piauí,5067,0,0,0,0
722,2202604,Castelo do Piauí,19716,0,0,0,0
723,2202653,Caxingó,5424,0,0,0,0
724,2202703,Cocal,27787,0,0,0,0
725,2202711,Cocal de Telha,4891,0,0,0,0
726,2202729,Cocal dos Alves,6153,0,0,0,0
727,2202737,Coivaras,4020,0,0,0,0
728,2202752,Colônia do Gurguéia,6484,0,0,0,0
729,2202778,Colônia do Piauí,7656,0,0,0,0
730,2202802,Conceição do Canindé,4803,0,0,0,0
731,2202851,Coronel José Dias,4682,0,0,0,0
732,2202901,Corrente,26644,1,3.75319021167993,1,3.75319021167993
733,2203008,Cristalândia do Piauí,8294,1,12.0569086086327,1,12.0569086086327
734,2203107,Cristino Castro,10423,0,0,0,0
735,2203206,Curimatá,11388,0,0,0,0
736,2203230,Currais,4954,0,0,0,0
737,2203255,Curralinhos,4443,0,0,0,0
738,2203271,Curral Novo do Piauí,5343,0,0,0,0
739,2203305,Demerval Lobão,13817,0,0,0,0
740,2203354,Dirceu Arcoverde,7011,0,0,0,0
741,2203404,Dom Expedito Lopes,6904,0,0,0,0
742,2203420,Domingos Mourão,4355,0,0,0,0
743,2203453,Dom Inocêncio,9556,0,0,0,0
744,2203503,Elesbão Veloso,14602,0,0,0,0
745,2203602,Eliseu Martins,4915,0,0,0,0
746,2203701,Esperantina,39737,1,2.51654629186904,1,2.51654629186904
747,2203750,Fartura do Piauí,5307,0,0,0,0
748,2203800,Flores do Piauí,4463,0,0,0,0
749,2203859,Floresta do Piauí,2558,0,0,0,0
750,2203909,Floriano,59935,20,33.3694836072412,20,33.3694836072412
751,2204006,Francinópolis,5348,0,0,0,0
752,2204105,Francisco Ayres,4348,0,0,0,0
753,2204154,Francisco Macedo,3184,0,0,0,0
754,2204204,Francisco Santos,9319,0,0,0,0
755,2204303,Fronteiras,11625,0,0,0,0
756,2204352,Geminiano,5442,0,0,0,0
757,2204402,Gilbués,10690,0,0,0,0
758,2204501,Guadalupe,10499,0,0,0,0
759,2204550,Guaribas,4562,0,0,0,0
760,2204600,Hugo Napoleão,3877,0,0,0,0
761,2204659,Ilha Grande,9426,0,0,0,0
762,2204709,Inhuma,15308,0,0,0,0
763,2204808,Ipiranga do Piauí,9811,0,0,0,0
764,2204907,Isaías Coelho,8549,0,0,0,0
765,2205003,Itainópolis,11530,0,0,0,0
766,2205102,Itaueira,11019,0,0,0,0
767,2205151,Jacobina do Piauí,5741,0,0,0,0
768,2205201,Jaicós,19104,0,0,0,0
769,2205250,Jardim do Mulato,4504,0,0,0,0
770,2205276,Jatobá do Piauí,4865,0,0,0,0
771,2205300,Jerumenha,4452,0,0,0,0
772,2205359,João Costa,3008,0,0,0,0
773,2205409,Joaquim Pires,14354,0,0,0,0
774,2205458,Joca Marques,5443,1,18.3722212015433,1,18.3722212015433
775,2205508,José de Freitas,39208,0,0,0,0
776,2205516,Juazeiro do Piauí,5478,0,0,0,0
777,2205524,Júlio Borges,5627,0,0,0,0
778,2205532,Jurema,4763,3,62.9855133319337,3,62.9855133319337
779,2205540,Lagoinha do Piauí,2845,0,0,0,0
780,2205557,Lagoa Alegre,8542,0,0,0,0
781,2205565,Lagoa do Barro do Piauí,4655,1,21.4822771213749,1,21.4822771213749
782,2205573,Lagoa de São Francisco,6758,0,0,0,0
783,2205581,Lagoa do Piauí,4064,0,0,0,0
784,2205599,Lagoa do Sítio,5177,0,0,0,0
785,2205607,Landri Sales,5295,0,0,0,0
786,2205706,Luís Correia,30311,2,6.59826465639537,2,6.59826465639537
787,2205805,Luzilândia,25486,1,3.92372282821941,1,3.92372282821941
788,2205854,Madeiro,8310,0,0,0,0
789,2205904,Manoel Emídio,5349,0,0,0,0
790,2205953,Marcolândia,8492,1,11.7757889778615,1,11.7757889778615
791,2206001,Marcos Parente,4549,0,0,0,0
792,2206050,Massapê do Piauí,6441,0,0,0,0
793,2206100,Matias Olímpio,10936,0,0,0,0
794,2206209,Miguel Alves,33760,1,2.96208530805687,1,2.96208530805687
795,2206308,Miguel Leão,1246,0,0,0,0
796,2206357,Milton Brandão,6613,0,0,0,0
797,2206407,Monsenhor Gil,10564,1,9.46611132146914,1,9.46611132146914
798,2206506,Monsenhor Hipólito,7749,0,0,0,0
799,2206605,Monte Alegre do Piauí,10613,0,0,0,0
800,2206654,Morro Cabeça no Tempo,4532,0,0,0,0
801,2206670,Morro do Chapéu do Piauí,6796,0,0,0,0
802,2206696,Murici dos Portelas,9159,0,0,0,0
803,2206704,Nazaré do Piauí,7339,0,0,0,0
804,2206720,Nazária,8570,0,0,0,0
805,2206753,Nossa Senhora de Nazaré,4870,0,0,0,0
806,2206803,Nossa Senhora dos Remédios,8692,0,0,0,0
807,2206902,Novo Oriente do Piauí,6565,0,0,0,0
808,2206951,Novo Santo Antônio,2991,0,0,0,0
809,2207009,Oeiras,37029,3,8.10175808150369,3,8.10175808150369
810,2207108,Olho D'Água do Piauí,2459,0,0,0,0
811,2207207,Padre Marcos,6868,0,0,0,0
812,2207306,Paes Landim,4129,0,0,0,0
813,2207355,Pajeú do Piauí,3389,0,0,0,0
814,2207405,Palmeira do Piauí,5043,0,0,0,0
815,2207504,Palmeirais,14539,0,0,0,0
816,2207553,Paquetá,3945,0,0,0,0
817,2207603,Parnaguá,10791,0,0,0,0
818,2207702,Parnaíba,153078,48,31.3565633206601,48,31.3565633206601
819,2207751,Passagem Franca do Piauí,4313,0,0,0,0
820,2207777,Patos do Piauí,6392,0,0,0,0
821,2207793,Pau D'Arco do Piauí,4045,0,0,0,0
822,2207801,Paulistana,20523,1,4.87258198119183,1,4.87258198119183
823,2207850,Pavussu,3677,0,0,0,0
824,2207900,Pedro II,38742,0,0,0,0
825,2207934,Pedro Laurentino,2536,0,0,0,0
826,2207959,Nova Santa Rita,4374,0,0,0,0
827,2208007,Picos,78222,10,12.7841272276342,7,8.94888905934392
828,2208106,Pimenteiras,12127,0,0,0,0
829,2208205,Pio IX,18425,0,0,0,0
830,2208304,Piracuruca,28791,0,0,0,0
831,2208403,Piripiri,63742,19,29.8076621379938,19,29.8076621379938
832,2208502,Porto,12568,0,0,0,0
833,2208551,Porto Alegre do Piauí,2710,0,0,0,0
834,2208601,Prata do Piauí,3151,0,0,0,0
835,2208650,Queimada Nova,8992,0,0,0,0
836,2208700,Redenção do Gurguéia,8778,0,0,0,0
837,2208809,Regeneração,17978,2,11.1247079764156,2,11.1247079764156
838,2208858,Riacho Frio,4312,0,0,0,0
839,2208874,Ribeira do Piauí,4477,0,0,0,0
840,2208908,Ribeiro Gonçalves,7341,2,27.244244653317,0,0
841,2209005,Rio Grande do Piauí,6432,0,0,0,0
842,2209104,Santa Cruz do Piauí,6240,0,0,0,0
843,2209153,Santa Cruz dos Milagres,4019,0,0,0,0
844,2209203,Santa Filomena,6253,0,0,0,0
845,2209302,Santa Luz,5860,0,0,0,0
846,2209351,Santana do Piauí,4634,0,0,0,0
847,2209377,Santa Rosa do Piauí,5257,0,0,0,0
848,2209401,Santo Antônio de Lisboa,6415,0,0,0,0
849,2209450,Santo Antônio dos Milagres,2161,0,0,0,0
850,2209500,Santo Inácio do Piauí,3798,0,0,0,0
851,2209559,São Braz do Piauí,4448,0,0,0,0
852,2209609,São Félix do Piauí,2942,0,0,0,0
853,2209658,São Francisco de Assis do Piauí,5755,0,0,0,0
854,2209708,São Francisco do Piauí,6423,0,0,0,0
855,2209757,São Gonçalo do Gurguéia,3041,0,0,0,0
856,2209807,São Gonçalo do Piauí,5015,0,0,0,0
857,2209856,São João da Canabrava,4608,0,0,0,0
858,2209872,São João da Fronteira,6042,0,0,0,0
859,2209906,São João da Serra,6139,0,0,0,0
860,2209955,São João da Varjota,4840,0,0,0,0
861,2209971,São João do Arraial,7989,0,0,0,0
862,2210003,São João do Piauí,20601,1,4.85413329450027,1,4.85413329450027
863,2210052,São José do Divino,5346,0,0,0,0
864,2210102,São José do Peixe,3745,0,0,0,0
865,2210201,São José do Piauí,6705,0,0,0,0
866,2210300,São Julião,6363,0,0,0,0
867,2210359,São Lourenço do Piauí,4573,0,0,0,0
868,2210375,São Luis do Piauí,2644,0,0,0,0
869,2210383,São Miguel da Baixa Grande,2452,0,0,0,0
870,2210391,São Miguel do Fidalgo,3039,0,0,0,0
871,2210409,São Miguel do Tapuio,17662,0,0,0,0
872,2210508,São Pedro do Piauí,14291,0,0,0,0
873,2210607,São Raimundo Nonato,34710,5,14.4050705848459,5,14.4050705848459
874,2210623,Sebastião Barros,3469,0,0,0,0
875,2210631,Sebastião Leal,4294,0,0,0,0
876,2210656,Sigefredo Pacheco,10041,0,0,0,0
877,2210706,Simões,14633,0,0,0,0
878,2210805,Simplício Mendes,12711,3,23.6016049091338,3,23.6016049091338
879,2210904,Socorro do Piauí,4569,0,0,0,0
880,2210938,Sussuapara,6730,0,0,0,0
881,2210953,Tamboril do Piauí,2919,0,0,0,0
882,2210979,Tanque do Piauí,2765,0,0,0,0
883,2211001,Teresina,864845,304,35.1508073701068,233,26.9412438066937
884,2211100,União,44485,1,2.24794874676857,1,2.24794874676857
885,2211209,Uruçuí,21558,2,9.27729845069116,2,9.27729845069116
886,2211308,Valença do Piauí,20918,2,9.56114351276413,2,9.56114351276413
887,2211357,Várzea Branca,4947,0,0,0,0
888,2211407,Várzea Grande,4391,0,0,0,0
889,2211506,Vera Mendes,3077,0,0,0,0
890,2211605,Vila Nova do Piauí,2971,0,0,0,0
891,2211704,Wall Ferraz,4462,0,0,0,0
892,2300101,Abaiara,11737,0,0,0,0
893,2300150,Acarape,14929,0,0,0,0
894,2300200,Acaraú,62641,1,1.59639852492776,1,1.59639852492776
895,2300309,Acopiara,54270,1,1.84263865855906,1,1.84263865855906
896,2300408,Aiuaba,17399,0,0,0,0
897,2300507,Alcântaras,11714,0,0,0,0
898,2300606,Altaneira,7586,0,0,0,0
899,2300705,Alto Santo,17146,0,0,0,0
900,2300754,Amontada,43452,0,0,0,0
901,2300804,Antonina do Norte,7353,0,0,0,0
902,2300903,Apuiarés,14600,0,0,0,0
903,2301000,Aquiraz,80271,0,0,0,0
904,2301109,Aracati,74547,6,8.04861362630287,5,6.70717802191906
905,2301208,Aracoiaba,26469,1,3.77800445804526,1,3.77800445804526
906,2301257,Ararendá,10935,0,0,0,0
907,2301307,Araripe,21600,4,18.5185185185185,4,18.5185185185185
908,2301406,Aratuba,11847,0,0,0,0
909,2301505,Arneiroz,7840,0,0,0,0
910,2301604,Assaré,23417,0,0,0,0
911,2301703,Aurora,24654,1,4.05613693518293,1,4.05613693518293
912,2301802,Baixio,6288,0,0,0,0
913,2301851,Banabuiú,18197,0,0,0,0
914,2301901,Barbalha,60781,47,77.3267962027607,47,77.3267962027607
915,2301950,Barreira,22425,1,4.45930880713489,1,4.45930880713489
916,2302008,Barro,22680,0,0,0,0
917,2302057,Barroquinha,15017,0,0,0,0
918,2302107,Baturité,35750,3,8.39160839160839,3,8.39160839160839
919,2302206,Beberibe,53573,0,0,0,0
920,2302305,Bela Cruz,32591,1,3.0683317480286,1,3.0683317480286
921,2302404,Boa Viagem,54470,0,0,0,0
922,2302503,Brejo Santo,49477,8,16.1691290902844,8,16.1691290902844
923,2302602,Camocim,63661,3,4.71246131854668,3,4.71246131854668
924,2302701,Campos Sales,27426,0,0,0,0
925,2302800,Canindé,76997,4,5.19500759769861,4,5.19500759769861
926,2302909,Capistrano,17738,0,0,0,0
927,2303006,Caridade,22547,0,0,0,0
928,2303105,Cariré,18448,0,0,0,0
929,2303204,Caririaçu,26965,0,0,0,0
930,2303303,Cariús,18699,0,0,0,0
931,2303402,Carnaubal,17606,0,0,0,0
932,2303501,Cascavel,71743,2,2.78772841949737,0,0
